id,name,brand,image_url,annual_fee1,annual_fee2,record,type,,
792,그린기업체크카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/792/card_img/21750/792card.png,0,0,50,BC,,
793,DGB biz POINT 체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/793/card_img/21749/793card.png,0,0,0,BC,,
794,참! 좋은 kt wiz 카드[체크],IBK기업은행,https://api.card-gorilla.com:8080/storage/card/794/card_img/21748/794card.png,3000,0,20,VISA,,
795,세이브존 IBK 체크카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/795/card_img/21747/795card.png,0,0,20,UnionPay,,
796,참! 좋은친구 청년동행카드(체크),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/796/card_img/21746/796card.png,0,0,20,BC,,
797,동반성공카드(체크),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/797/card_img/21745/797card.png,0,0,0,VISA,,
798,인피니트카드(INFINITE CARD),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/798/card_img/21744/798card.png,1000000,0,0,VISA,,
799,IBK 각자내기카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/799/card_img/21743/799card.png,0,0,0,BC,,
800,Kt텔레캅 안심 Plus 카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/800/card_img/21742/800card.png,10000,0,30,VISA,,
802,동반성장카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/802/card_img/21741/802card.png,0,0,0,VISA,,
803,동반성공카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/803/card_img/21740/803card.png,5000,0,0,VISA,,
804,코웨이 IBK 카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/804/card_img/21739/804card.png,12000,15000,30,BC,,
805,파이팅코리아카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/805/card_img/21738/805card.png,3000,5000,0,BC,,
806,파이팅코리아플러스카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/806/card_img/21737/806card.jpg,490000,500000,0,BC,,
807,일상의 기쁨 Dream 체크카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/807/card_img/21736/807card.png,0,0,30,Mastercard,,
809,American Express Platinum,삼성카드,https://api.card-gorilla.com:8080/storage/card/809/card_img/28074/809card.png,700000,0,0,AMEX,,
810,현대백화점 체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/810/card_img/21733/810card.png,0,0,20,BC Global,,
811,Y+(영플러스)체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/811/card_img/21731/811card.png,0,0,20,BC,,
812,국민행복카드 체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/812/card_img/21730/812card.gif,0,0,0,BC,,
814,해피포인트 DGB체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/814/card_img/21728/814card.png,0,0,20,BC,,
815,대백 플러스 체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/815/card_img/21727/815card.gif,0,0,20,BC Global,,
816,단디체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/816/card_img/21726/816card.png,0,0,0,UnionPay,,
817,해피포인트DGB체크카드(대경교통),DGB대구은행,https://api.card-gorilla.com:8080/storage/card/817/card_img/21725/817card.png,0,0,20,BC,,
818,Master Y+(영플러스)체크카드(대경교통),DGB대구은행,https://api.card-gorilla.com:8080/storage/card/818/card_img/21724/818card.gif,0,0,0,Mastercard,,
819,카카오페이 체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/819/card_img/21723/819card.png,0,0,10,BC,,
820,대백 플러스 체크카드(대경교통),DGB대구은행,https://api.card-gorilla.com:8080/storage/card/820/card_img/21722/820card.gif,0,0,20,BC Global,,
821,똑디체크카드(비교통),DGB대구은행,https://api.card-gorilla.com:8080/storage/card/821/card_img/21721/821card.png,0,0,30,BC,,
822,Master Y+(영플러스)체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/822/card_img/21720/822card.gif,0,0,20,Mastercard,,
823,NEW현대백화점체크카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/823/card_img/21719/823card.png,0,0,20,BC Global,,
824,DGB SOHO 기업카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/824/card_img/21718/824card.png,5000,0,0,VISA,,
825,단디비지니스카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/825/card_img/21717/825card.gif,0,0,30,VISA,,
827,DGB biz DC카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/827/card_img/21715/827card.png,0,0,0,BC,,
828,DGB BIZ+카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/828/card_img/21714/828card.png,0,0,0,BC,,
829,DGB biz 소호(SOHO)카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/829/card_img/21713/829card.png,0,0,0,VISA,,
830,후불 하이패스카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/830/card_img/21712/830card.gif,2000,0,0,BC,,
831,대백-대구은행카드(퍼플),DGB대구은행,https://api.card-gorilla.com:8080/storage/card/831/card_img/21711/831card.png,2000,5000,30,VISA,,
832,단디[DANDI]카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/832/card_img/21710/832card.png,2000,12000,20,VISA,,
833,부자되세요 아파트카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/833/card_img/21709/833card.gif,10000,15000,30,BC,,
834,국민행복카드 신용카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/834/card_img/21708/834card.gif,0,0,20,BC,,
835,대백-대구은행카드(블랙),DGB대구은행,https://api.card-gorilla.com:8080/storage/card/835/card_img/21707/835card.png,2000,5000,30,VISA,,
836,DGB 레일플러스포인트카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/836/card_img/21706/836card.png,7000,0,30,VISA,,
837,DGB Pet Love 카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/837/card_img/21705/837card.png,2000,0,30,BC Global,,
838,올레 Super DC 대구은행카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/838/card_img/21704/838card.png,8000,0,30,VISA,,
839,부자되세요 홈쇼핑카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/839/card_img/21703/839card.png,5000,0,30,VISA,,
840,DGB 쇼핑카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/840/card_img/21702/840card.png,5000,0,30,VISA,,
841,GREit(그래잇)카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/841/card_img/21701/841card.png,10000,15000,50,VISA,,
842,OIL&LPG카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/842/card_img/21700/842card.png,10000,15000,0,AMEX,,
843,DGB ONE 카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/843/card_img/21699/843card.png,2000,5000,0,VISA,,
844,DGB 세븐캐쉬백카드,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/844/card_img/21698/844card.png,10000,12000,30,BC,,
846,XPEED 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/846/card_img/21696/846card.jpg,10000,0,30,Mastercard,,
847,가연 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/847/card_img/21695/847card.jpg,10000,15000,60,Mastercard,,
848,강원방송 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/848/card_img/21694/848card.jpg,5000,10000,30,Mastercard,,
849,골든웨이브 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/849/card_img/21693/849card.png,195000,200000,200,Mastercard,,
850,Hyundai EV카드,현대카드,https://api.card-gorilla.com:8080/storage/card/850/card_img/21692/850card.png,0,0,50,VISA,,
851,화물운전자복지 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/851/card_img/21691/851card.png,0,0,0,VISA,,
855,알뜰주유소 화물운전자복지 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/855/card_img/21687/855card.png,0,0,0,VISA,,
856,화물운전자복지 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/856/card_img/21686/856card.png,0,0,0,VISA,,
857,현대오일뱅크 2UP 화물운전자복지 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/857/card_img/21685/857card.png,0,0,0,VISA,,
858,그루폰 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/858/card_img/21684/858card.jpg,7000,10000,20,Mastercard,,
860,S-OIL 2UP 화물운전자복지 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/860/card_img/21682/860card.png,0,0,0,VISA,,
861,SK에너지 2MORE 화물복지 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/861/card_img/21681/861card.png,0,0,0,VISA,,
862,LG U+ 현대카드M Edition3 (라이트할부형),현대카드,https://api.card-gorilla.com:8080/storage/card/862/card_img/21680/862card.png,30000,30000,50,VISA,,
863,남선교회전국연합회 롯데포인트 플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/863/card_img/21679/863card.jpg,5000,10000,0,VISA,,
864,일년의 설렘카드(모바일전용),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/864/card_img/21678/864card.png,5000,5000,0,VISA,,
865,홈플러스 스페셜 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/865/card_img/21677/865card.png,15000,18000,50,VISA,,
866,큰수레 비즈니스 신한카드 Simple+,신한카드,https://api.card-gorilla.com:8080/storage/card/866/card_img/21676/866card.png,10000,0,0,VISA,,
868,오아시스 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/868/card_img/21674/868card.png,20000,23000,50,Mastercard,,
869,교보문고 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/869/card_img/21673/869card.jpg,5000,0,20,VISA,,
870,교보증권PLUS αCMA 롯데체크카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/870/card_img/21672/870card.jpg,0,0,0,VISA,,
871,교육지대 롯데포인트플러스카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/871/card_img/21671/871card.jpg,5000,7000,20,VISA,,
872,SKT-현대카드M Edition3 (라이트할부형),현대카드,https://api.card-gorilla.com:8080/storage/card/872/card_img/21670/872card.png,30000,30000,50,VISA,,
873,ROVL 시그니쳐(토탈마일)기업카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/873/card_img/21669/873card.png,300000,0,0,VISA,,
874,참! 좋은친구 청년동행카드(신용),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/874/card_img/21668/874card.png,2000,5000,30,VISA,,
875,에스원 안심 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/875/card_img/21667/875card.png,15000,18000,50,Mastercard,,
877,kt-현대카드M Edition3 (통신할인형),현대카드,https://api.card-gorilla.com:8080/storage/card/877/card_img/21665/877card.png,30000,30000,50,VISA,,
878,SK One+ 화물복지 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/878/card_img/21664/878card.png,0,0,0,Mastercard,,
879,자연드림 IBK카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/879/card_img/21663/879card.gif,2000,5000,0,VISA,,
880,S.Sing 씽화물복지 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/880/card_img/21661/880card.png,0,0,0,VISA,,
881,IBK-Syrup카드[신용],IBK기업은행,https://api.card-gorilla.com:8080/storage/card/881/card_img/21660/881card.gif,5000,7000,30,Mastercard,,
882,S.Sing 씽화물복지 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/882/card_img/21659/882card.png,0,0,0,VISA,,
883,SME기업카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/883/card_img/21658/883card.png,0,0,0,VISA,,
885,SME기업카드 (아시아나),KB국민카드,https://api.card-gorilla.com:8080/storage/card/885/card_img/21656/885card.png,10000,10000,0,VISA,,
886,LG U+-현대카드M Edition3(통신할인형),현대카드,https://api.card-gorilla.com:8080/storage/card/886/card_img/21655/886card.png,30000,30000,50,VISA,,
887,E1 & 아이파크 백화점 카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/887/card_img/21654/887card.gif,2000,0,30,UnionPay,,
888,SME기업카드 (대한항공),KB국민카드,https://api.card-gorilla.com:8080/storage/card/888/card_img/21653/888card.png,10000,10000,0,VISA,,
889,신한카드 집,신한카드,https://api.card-gorilla.com:8080/storage/card/889/card_img/21652/889card.png,12000,0,0,VISA,,
890,e플래티넘 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/890/card_img/21651/890card.png,18000,20000,50,VISA,,
893,B tv KB국민카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/893/card_img/21648/893card.png,15000,15000,30,Mastercard,,
895,신한카드 주거래 신용,신한카드,https://api.card-gorilla.com:8080/storage/card/895/card_img/21647/895card.png,15000,0,30,VISA,,
897,신한카드 아름다운,신한카드,https://api.card-gorilla.com:8080/storage/card/897/card_img/21646/897card.png,5000,0,0,VISA,,
899,LG헬로비전-현대카드M Edition2(청구할인형),현대카드,https://api.card-gorilla.com:8080/storage/card/899/card_img/21645/899card.png,15000,15000,30,Mastercard,,
901,SK브로드밴드-현대카드M Edition2(청구할인형),현대카드,https://api.card-gorilla.com:8080/storage/card/901/card_img/21643/901card.png,25000,25000,40,Mastercard,,
902,E1-현대카드M,현대카드,https://api.card-gorilla.com:8080/storage/card/902/card_img/21642/902card.png,15000,20000,30,Mastercard,,
903,신한금융투자 CMA R+ GS칼텍스 신한카드 Shine,신한카드,https://api.card-gorilla.com:8080/storage/card/903/card_img/21641/903card.png,10000,12000,30,VISA,,
905,메가쇼핑 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/905/card_img/21639/905card.png,12000,15000,0,Mastercard,,
906,메가쇼핑 신한카드 체크,신한카드,https://api.card-gorilla.com:8080/storage/card/906/card_img/21638/906card.png,0,0,0,Mastercard,,
907,SK 화물복지 50,우리카드,https://api.card-gorilla.com:8080/storage/card/907/card_img/21637/907card.png,0,0,0,BC,,
908,에쓰-오일 400 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/908/card_img/21636/908card.png,10000,15000,30,BC,,
909,LPG 화물복지카드 E1,우리카드,https://api.card-gorilla.com:8080/storage/card/909/card_img/21635/909card.png,0,0,0,BC,,
910,남양 i 프리미엄 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/910/card_img/21634/910card.jpg,10000,0,20,VISA,,
911,네이버 체크아웃 DC20 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/911/card_img/21633/911card.jpg,5000,10000,20,Mastercard,,
912,Easy shopping 티타늄카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/912/card_img/21632/912card.png,30000,30000,50,Mastercard,,
913,현대카드M3 BLUEmembers Edition2,현대카드,https://api.card-gorilla.com:8080/storage/card/913/card_img/21631/913card.png,65000,65000,50,VISA,,
915,뉴 롯데손해보험 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/915/card_img/21629/915card.jpg,5000,10000,20,Mastercard,,12000
916,위비 알뜰주유소 할인카드,우리카드,https://api.card-gorilla.com:8080/storage/card/916/card_img/21628/916card.png,12000,20000,30,Mastercard,,
917,썸(SUM)화물복지카드(개인신용),우리카드,https://api.card-gorilla.com:8080/storage/card/917/card_img/21627/917card.png,0,0,0,Mastercard,,20000
920,skylife Ultra IBK카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/920/card_img/21624/920card.gif,10000,10000,30,BC,,20000
923,LG전자-현대카드M Edition3,현대카드,https://api.card-gorilla.com:8080/storage/card/923/card_img/21622/923card.png,30000,30000,30,VISA,,2500000
924,coway-현대카드M Edition3,현대카드,https://api.card-gorilla.com:8080/storage/card/924/card_img/21621/924card.png,30000,30000,50,VISA,,10000
925,뉴 인터파크 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/925/card_img/21620/925card.jpg,8000,12000,30,VISA,,10000
926,SK매직-현대카드M Edition3,현대카드,https://api.card-gorilla.com:8080/storage/card/926/card_img/21619/926card.png,30000,30000,50,VISA,,15000
927,CUCKOO-현대카드M Edition3,현대카드,https://api.card-gorilla.com:8080/storage/card/927/card_img/21618/927card.png,30000,30000,50,VISA,,15000
